(2023-12-21 13:06:56,098) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:06:56,208) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:06:56,309) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:07:02,097) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:07:02,098) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:07:04,584) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:07:04,585) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:07:06,106) | root| INFO | => Starting a new thread...
(2023-12-21 13:07:10,469) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:07:11,404) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:07:11,488) | root| INFO | => Thread completed
(2023-12-21 13:07:18,963) | root| INFO | => Starting a new thread...
(2023-12-21 13:07:21,380) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:07:23,348) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:07:23,557) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:07:24,222) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:07:24,306) | root| INFO | => Thread completed
(2023-12-21 13:07:42,219) | root| INFO | => Starting a new thread...
(2023-12-21 13:07:45,380) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:07:45,524) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:07:47,473) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:07:47,553) | root| INFO | => Thread completed
(2023-12-21 13:07:58,571) | root| INFO | => Starting a new thread...
(2023-12-21 13:08:01,988) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:08:02,140) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:08:03,108) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:08:03,276) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:08:03,500) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:08:03,700) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:08:03,810) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:08:03,894) | root| INFO | => Thread completed
(2023-12-21 13:10:45,579) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:10:45,705) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:10:45,818) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:11:34,783) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:11:34,908) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:11:35,003) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:12:47,627) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:12:47,773) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:12:47,916) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:12:51,437) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:12:51,439) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:12:54,075) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:12:54,076) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:12:56,785) | root| INFO | => Starting a new thread...
(2023-12-21 13:13:02,033) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:13:02,127) | root| INFO | => Thread completed
(2023-12-21 13:13:09,338) | root| INFO | => Starting a new thread...
(2023-12-21 13:13:13,091) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:13:14,754) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:13:14,834) | root| INFO | => Thread completed
(2023-12-21 13:14:48,823) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:14:48,929) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:14:49,040) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:14:52,469) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:14:52,469) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:14:54,556) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:14:54,558) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:14:57,714) | root| INFO | => Starting a new thread...
(2023-12-21 13:15:02,981) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:15:03,066) | root| INFO | => Thread completed
(2023-12-21 13:15:03,705) | root| INFO | => Starting a new thread...
(2023-12-21 13:15:13,115) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:15:13,222) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:15:13,318) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:15:16,558) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:15:16,559) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:15:18,644) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:15:18,646) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:15:23,082) | root| INFO | => Starting a new thread...
(2023-12-21 13:15:34,080) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:15:34,191) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:15:34,288) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:17:11,149) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:17:11,262) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:17:11,378) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:17:14,586) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:17:14,588) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:17:17,335) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:17:17,337) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:17:19,497) | root| INFO | => Starting a new thread...
(2023-12-21 13:17:22,370) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:17:24,707) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:17:24,789) | root| INFO | => Thread completed
(2023-12-21 13:17:43,137) | root| INFO | => Starting a new thread...
(2023-12-21 13:17:47,146) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:17:48,449) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:17:48,525) | root| INFO | => Thread completed
(2023-12-21 13:18:20,535) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:18:20,646) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:18:20,744) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:18:23,846) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:18:23,847) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:18:26,297) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:18:26,298) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:18:28,656) | root| INFO | => Starting a new thread...
(2023-12-21 13:18:33,106) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:18:33,250) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:18:33,546) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:18:33,899) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:18:33,979) | root| INFO | => Thread completed
(2023-12-21 13:19:05,249) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:19:05,357) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:19:05,452) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:19:10,414) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:19:10,416) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:19:12,969) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:19:12,971) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:19:15,921) | root| INFO | => Starting a new thread...
(2023-12-21 13:19:25,792) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:19:25,899) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:19:25,998) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:19:29,823) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:19:29,824) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:19:32,173) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:19:32,175) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:19:33,937) | root| INFO | => Starting a new thread...
(2023-12-21 13:19:37,010) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:19:39,156) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:19:39,242) | root| INFO | => Thread completed
(2023-12-21 13:21:32,987) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:21:33,306) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:21:33,307) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:21:41,246) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:21:41,248) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:21:44,209) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:21:44,211) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:22:30,356) | root| INFO | => Starting a new thread...
(2023-12-21 13:23:08,042) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:23:08,157) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:23:08,267) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:23:11,766) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:23:11,767) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:23:14,096) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:23:14,098) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:23:52,889) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:23:53,194) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:23:53,195) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:23:57,741) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:23:57,743) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:24:00,291) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:24:00,292) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:24:20,743) | root| INFO | => Starting a new thread...
(2023-12-21 13:24:58,186) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:24:58,489) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:24:58,490) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:25:02,621) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:25:02,623) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:25:05,231) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:25:05,233) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:25:15,378) | root| INFO | => Starting a new thread...
(2023-12-21 13:26:28,189) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:26:28,297) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:26:28,393) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:26:35,206) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:26:35,505) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:26:35,506) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:26:39,043) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:26:39,044) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:26:40,971) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:26:40,973) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:26:47,245) | root| INFO | => Starting a new thread...
(2023-12-21 13:29:07,099) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:29:07,208) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:29:07,312) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:29:11,042) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:29:11,043) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:29:17,764) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:29:17,765) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:29:20,166) | root| INFO | => Starting a new thread...
(2023-12-21 13:29:23,823) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:29:25,324) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:29:25,408) | root| INFO | => Thread completed
(2023-12-21 13:30:49,409) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:30:49,529) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:30:49,637) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:30:52,718) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:30:52,719) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:30:55,701) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:30:55,703) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:30:57,350) | root| INFO | => Starting a new thread...
(2023-12-21 13:30:59,863) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:31:02,534) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:31:02,617) | root| INFO | => Thread completed
(2023-12-21 13:32:14,540) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:32:14,655) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:32:14,766) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:32:37,193) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:32:37,300) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:32:37,394) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:32:42,215) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:32:42,216) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:32:44,431) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:32:44,432) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:32:46,198) | root| INFO | => Starting a new thread...
(2023-12-21 13:32:49,720) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:51,647) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:51,872) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:52,048) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:52,241) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:52,407) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:52,584) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:52,840) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:53,023) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:53,232) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:53,415) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:53,584) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:53,911) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:54,087) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:54,295) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:54,495) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:54,807) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:54,999) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:55,167) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:55,335) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:55,519) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:55,712) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:55,872) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:32:56,353) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:32:56,426) | root| INFO | => Thread completed
(2023-12-21 13:35:54,118) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:35:54,229) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:35:54,328) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:36:02,175) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:36:02,177) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:36:04,847) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:36:04,848) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:36:08,349) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:36:10,463) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:36:10,630) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:36:10,781) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:36:10,949) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:36:11,085) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:46:00,420) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:46:00,546) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:46:00,660) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:46:28,535) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:46:28,537) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:46:30,839) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:46:30,841) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:46:59,935) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:47:00,058) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:47:00,167) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:47:03,054) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:47:03,056) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:47:05,493) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:47:05,495) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:47:07,780) | root| INFO | => Starting a new thread...
(2023-12-21 13:47:11,972) | root| INFO | => Terminating the running thread...
(2023-12-21 13:47:12,896) | root| INFO | => Thread canceled - Remaining time: 5 seconds
(2023-12-21 13:47:12,896) | root| INFO | => Thread terminated.
(2023-12-21 13:47:12,897) | root| INFO | => Starting a new thread...
(2023-12-21 13:47:14,155) | root| ERROR | => the user didn't select area from the images 
(2023-12-21 13:47:30,773) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:47:30,899) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:47:31,003) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:47:34,302) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:47:34,304) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:47:36,877) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:47:36,878) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:47:39,763) | root| INFO | => Starting a new thread...
(2023-12-21 13:48:22,359) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:48:22,471) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:48:22,575) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:48:25,596) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:48:25,597) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:48:27,876) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:48:27,878) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:48:29,658) | root| INFO | => Starting a new thread...
(2023-12-21 13:48:37,129) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:48:37,267) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:48:37,392) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:48:40,719) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:48:40,721) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:48:43,618) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:48:43,619) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:48:47,410) | root| INFO | => Starting a new thread...
(2023-12-21 13:49:29,939) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:49:30,055) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:49:30,165) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:49:33,954) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:49:33,955) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:49:37,612) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:49:37,613) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:49:39,651) | root| INFO | => Starting a new thread...
(2023-12-21 13:49:44,934) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:49:45,010) | root| INFO | => Thread completed
(2023-12-21 13:49:50,114) | root| INFO | => Starting a new thread...
(2023-12-21 13:50:10,007) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:50:10,113) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:50:10,210) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:50:14,321) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:50:14,322) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:50:16,488) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:50:16,489) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:50:19,306) | root| INFO | => Starting a new thread...
(2023-12-21 13:50:24,640) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:50:24,723) | root| INFO | => Thread completed
(2023-12-21 13:50:34,722) | root| INFO | => Starting a new thread...
(2023-12-21 13:50:40,033) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:50:40,114) | root| INFO | => Thread completed
(2023-12-21 13:50:40,153) | root| INFO | => Starting a new thread...
(2023-12-21 13:51:33,297) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:51:33,405) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:51:33,516) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:51:38,262) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:51:38,262) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:51:41,039) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:51:41,040) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:51:43,202) | root| INFO | => Starting a new thread...
(2023-12-21 13:51:50,305) | root| INFO | => Terminating the running thread...
(2023-12-21 13:51:50,370) | root| INFO | => Thread canceled - Remaining time: 3 seconds
(2023-12-21 13:51:50,370) | root| INFO | => Thread terminated.
(2023-12-21 13:51:50,370) | root| INFO | => Starting a new thread...
(2023-12-21 13:52:00,750) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:52:00,831) | root| INFO | => Thread completed
(2023-12-21 13:53:38,892) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:53:38,996) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:53:39,092) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:53:42,731) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:53:42,732) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:53:45,487) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:53:45,489) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:53:47,809) | root| INFO | => Starting a new thread...
(2023-12-21 13:53:56,410) | root| INFO | => Terminating the running thread...
(2023-12-21 13:53:57,000) | root| INFO | => Thread canceled - Remaining time: 1 seconds
(2023-12-21 13:53:57,000) | root| INFO | => Thread terminated.
(2023-12-21 13:53:57,000) | root| INFO | => Starting a new thread...
(2023-12-21 13:54:07,330) | root| INFO | => the shape of fft_output(1535, 1000)
(2023-12-21 13:54:07,413) | root| INFO | => Thread completed
(2023-12-21 13:54:17,682) | root| INFO | => Starting a new thread...
(2023-12-21 13:54:22,593) | root| INFO | => Terminating the running thread...
(2023-12-21 13:54:22,902) | root| INFO | => Thread canceled - Remaining time: 5 seconds
(2023-12-21 13:54:22,902) | root| INFO | => Thread terminated.
(2023-12-21 13:54:22,902) | root| INFO | => Starting a new thread...
(2023-12-21 13:54:22,905) | root| INFO | => Terminating the running thread...
(2023-12-21 13:54:24,014) | root| INFO | => Thread canceled - Remaining time: 9 seconds
(2023-12-21 13:54:24,014) | root| INFO | => Thread terminated.
(2023-12-21 13:54:24,014) | root| INFO | => Starting a new thread...
(2023-12-21 13:54:48,091) | root| INFO | => ----------------------the user open the app-------------------------------------
(2023-12-21 13:54:48,201) | qdarkstyle| INFO | => QSS file successfully loaded.
(2023-12-21 13:54:48,306) | qdarkstyle| INFO | => Found application patches to be applied.
(2023-12-21 13:54:53,745) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:54:53,746) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:54:55,998) | root| INFO | => The size of the image before resizing: (1535, 1000)
(2023-12-21 13:54:55,999) | root| INFO | => The size of the image after resizing: (1535, 1000)
(2023-12-21 13:54:58,410) | root| INFO | => Starting a new thread...
(2023-12-21 13:55:05,930) | root| INFO | => Terminating the running thread...
(2023-12-21 13:55:06,633) | root| INFO | => Thread canceled - Remaining time: 2 seconds
(2023-12-21 13:55:06,633) | root| INFO | => Thread terminated.
(2023-12-21 13:55:06,634) | root| INFO | => Starting a new thread...
(2023-12-21 13:55:14,225) | root| INFO | => Terminating the running thread...
(2023-12-21 13:55:14,832) | root| INFO | => Thread canceled - Remaining time: 2 seconds
(2023-12-21 13:55:14,832) | root| INFO | => Thread terminated.
